Date,ADANIPORTS.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BHARTIARTL.NS,INFRATEL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,GAIL.NS,GRASIM.NS,HCLTECH.NS,HDFC.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SHREECEM.NS,SUNPHARMA.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS,ZEEL.NS
2000-01-17,,,0.9521138668060304,,,,,,0.4060434401035309,13.129241943359375,60.31325149536133,,311.7772216796875,44.76982116699219,1.4277911186218262,,,,5.944657802581787,,,20.079097747802734,154.32611083984375,,,3.064714193344116,0.03408655524253845,0.0008525472367182374,,,,7.367262840270996,,,,0.09318006783723833,,20.01804542541504,1.0561482906341553,,1.823715686798096,15.533720016479492,42.77125930786133,,,-0.12888716161251068,,,26.45395088195801,
2000-01-18,,,0.9483433961868286,,,,,,0.4113378822803497,13.205683708190918,57.94355773925781,,299.708251953125,44.97566604614258,1.498282790184021,,,,5.512197017669678,,,19.858652114868164,152.14027404785156,,,3.0814321041107178,0.03329741582274437,0.000856720085721463,,,,7.543388366699219,,,,0.0890703797340393,,20.371414184570312,1.0586063861846924,,1.7596293687820437,15.369495391845705,44.309791564941406,,,-0.12480758130550385,,,26.25233268737793,
2000-01-19,,,0.9615406394004822,,,,,,0.4071245491504669,13.502456665039062,57.16949844360352,,323.68994140625,45.31872177124024,1.4725499153137207,,,,5.954636573791504,,,20.17464637756348,150.20993041992188,,,3.327779054641724,0.032059140503406525,0.0008616768755018711,,,,7.875241756439209,,,,0.09181805700063704,,20.72151756286621,1.0921871662139893,,1.8212022781372068,15.52443790435791,44.32257843017578,,,-0.1274525821208954,,,27.305124282836914,
2000-01-20,,,0.9162918329238892,,,,,,0.4010196626186371,13.425267219543455,57.40455627441406,,317.6252746582031,42.81436538696289,1.418839693069458,,,,5.941330909729004,,,20.47216796875,149.939697265625,,,3.2909109592437744,0.03282271325588226,0.0008199538569897412,,,,7.522348880767822,,,,0.0919376090168953,,20.283876419067386,1.0642056465148926,,1.7923634052276611,14.60720443725586,41.82247161865234,,,-0.12651114165782928,,,27.4217472076416,
2000-01-21,,,0.9389162063598632,,,,,,0.3989676535129547,13.31360149383545,57.03890228271485,,320.61090087890625,43.39757537841797,1.3931066989898682,,,,6.259021282196045,,,19.77831077575684,151.34739685058594,,,3.464688539505005,0.03298299759626388,0.0008673612610436977,,,,7.228609561920166,,,,0.09114886820316316,,21.159154891967773,1.0630857944488523,,1.935784220695496,14.390297889709473,41.64299011230469,,,-0.12449372559785846,,,29.31732940673828,
2000-01-24,,,0.9502284526824952,,,,,,0.3837349116802216,13.261141777038574,57.5565299987793,,314.30828857421875,41.099037170410156,1.3908625841140747,,,,6.671523094177246,,,19.12139129638672,153.15301513671875,,,3.583091259002685,0.03261099755764008,0.0008265767246484755,,,,6.764664173126222,,,,0.09167485684156418,,21.14620780944824,1.0221213102340698,,2.03190016746521,13.240699768066404,38.75824737548828,,,-0.12556970119476318,,,31.662946701049805,
2000-01-25,,,0.9351454377174376,,,,,,0.3765502572059631,13.208680152893065,56.71596145629883,,300.4315490722656,39.0749626159668,1.3550560474395752,,,,7.205443859100343,,,18.135467529296875,151.5819549560547,,,3.64263916015625,0.031314965337514884,0.0007609670283272862,,,,6.666744709014893,,,,0.0904560536146164,,20.744220733642575,1.0066760778427124,,2.0798959732055664,12.184046745300293,38.06591796875,,,-0.12346267700195312,,,34.196311950683594,
2000-01-27,,,1.0030189752578735,,,,,,0.3952948153018952,12.445018768310547,56.5260238647461,,303.8412170410156,39.14357376098633,1.360653519630432,,,,7.641228199005128,,,18.542652130126953,152.03335571289062,,,3.8161296844482417,0.0320848673582077,0.0008123921579681338,,,,6.562263011932372,,,,0.09769570082426073,,21.716760635375977,1.030401587486267,,2.0024259090423584,11.211060523986816,38.02741241455078,,,-0.12435928732156755,,,36.93208312988281,
2000-01-28,,,1.0822045803070068,,,,,,0.4053952097892761,11.87769889831543,56.21497344970703,,295.276123046875,38.01147079467773,1.3617758750915527,,,,7.581350803375244,,,18.239696502685547,149.9010772705078,,,3.9301378726959233,0.03195660188794136,0.0007501711370423436,,,,6.717348098754883,,,,0.09814942628145218,,21.93718147277832,1.1125580072402954,,2.0633084774017334,10.857810020446776,37.05301284790039,,,-0.1221177950501442,,,39.886714935302734,
2000-01-31,,,1.1670464277267456,,,,,,0.4129040241241455,11.192718505859377,55.70921325683594,,282.4434814453125,35.369873046875,1.3091872930526731,,,,7.909021854400635,,,16.781425476074222,144.9266357421875,,,3.7288570404052734,0.031719166785478585,0.0007220085826702416,,,,6.6733269691467285,,,,0.1002042442560196,,21.27588653564453,1.0955469608306885,,2.0743298530578613,11.136678695678713,35.73247146606445,,,-0.12198328226804732,,,37.31229782104492,
2000-02-01,,,1.2594295740127563,,,,,,0.4093932807445526,10.964143753051758,57.9126968383789,,289.3553466796875,35.26695251464844,1.3114198446273804,,,,8.015472412109375,,,17.008378982543945,138.19705200195312,,,3.8299098014831534,0.03199508413672447,0.0007317621493712068,,,,6.3342390060424805,,,,0.102784626185894,,21.658395767211914,1.103604078292847,,2.24031925201416,10.863985061645508,36.02731704711914,,,-0.12081770598888394,,,40.29700088500977,
2000-02-02,,,1.3593546152114868,,,,,,0.4324575066566467,10.95740032196045,60.35124206542969,,309.14208984375,38.11438369750977,1.3662515878677368,,,,8.116933822631836,,,18.368927001953125,142.96359252929688,,,3.8032763004302983,0.03366311639547348,0.0007448015385307372,,,,6.841545104980469,,,,0.1025695726275444,,22.053905487060547,1.1080787181854248,,2.419402599334717,11.161484718322754,36.168357849121094,,,-0.11575185507535934,,,43.52098083496094,
2000-02-03,,,1.4668209552764893,,,,,,0.41247227787971497,10.70409107208252,59.04767227172852,,307.9742126464844,40.378604888916016,1.364007830619812,,,,7.516481399536133,,,18.966114044189453,144.8019256591797,,,3.8419723510742183,0.03329741582274437,0.0007396383443847299,,,,6.823807716369629,,,,0.1002042442560196,,22.151166915893555,1.1586707830429075,,2.369445323944092,10.991049766540527,35.89911651611328,,,-0.1125689297914505,,,47.00254440307617,
2000-02-04,,,1.5837138891220093,,,,,,0.400642603635788,10.69434928894043,57.75361251831055,,306.0630798339844,43.6377067565918,1.3393964767456057,,,,7.616278648376465,,,18.089853286743164,139.38798522949222,,,4.0775227546691895,0.03307924047112465,0.0007254536030814053,,,,6.692378044128418,,,,0.10135124623775482,,22.31321907043457,1.14568829536438,,2.286257266998291,11.09020709991455,35.92475509643555,,,-0.11091018468141556,,,50.76311492919922,
2000-02-07,,,1.49887216091156,,,,,,0.39799532294273376,10.517481803894043,57.97443389892578,,281.885498046875,41.476409912109375,1.3147735595703125,,,,8.206753730773926,,,17.849891662597656,137.14276123046878,,,4.3869309425353995,0.0325852707028389,0.0007794839330017568,,,,6.648354530334473,,,,0.10345380008220673,,22.277563095092773,1.107632398605347,,2.27588415145874,11.018927574157717,35.64272689819336,,,-0.10221311450004578,,,51.57165908813477,
2000-02-08,,,1.4592795372009275,,,,,,0.3822219967842102,10.27467155456543,57.254966735839844,,286.8136291503906,39.34941101074219,1.2744908332824707,,,,8.34148120880127,,,16.880245208740234,137.02397155761722,,,4.594491958618164,0.031109731644392014,0.0007961188093759121,,,,7.1806321144104,,,,0.10025200992822647,,22.19977188110352,1.0847989320755005,,2.3942646980285645,11.19246768951416,36.18119430541992,,,-0.1058892235159874,,,47.736549377441406,
2000-02-09,,,1.389520525932312,,,,,,0.4113378822803497,10.60291862487793,57.84858703613281,,292.0417785644531,37.90854263305664,1.3147735595703125,,,,8.399698257446289,,,17.595792770385742,143.62586975097656,,,4.497205257415772,0.0321490615606308,0.0008598508429713548,,,,6.9552388191223145,,,,0.10166173428297044,,22.71848297119141,1.0986785888671875,,2.3107585906982417,11.38149356842041,37.02738571166992,,,-0.10535122454166412,,,51.084754943847656,
2000-02-10,,,1.49887216091156,,,,,,0.3784417510032654,10.673361778259276,56.87268829345703,,293.06500244140625,38.800514221191406,1.3763129711151123,,,,8.374748229980469,,,18.1235294342041,138.45841979980472,,,4.75499439239502,0.031661417335271835,0.0009286389104090633,,,,7.507891178131103,,,,0.09872311353683473,,23.06534194946289,1.1139010190963743,,2.2954556941986084,11.223447799682617,36.37350463867188,,,-0.1049925908446312,,,55.171913146972656,
2000-02-11,,,1.5648603439331057,,,,,,0.3540253043174744,10.554205894470217,55.35542297363281,,291.8871765136719,37.73702239990234,1.3494582176208496,,,,7.721067428588867,,,18.88250541687012,141.1549835205078,,,5.135385036468506,0.030917257070541382,0.0010029599070549011,,,,8.10853385925293,,,,0.0914834588766098,,23.554828643798828,1.1197230815887451,,2.2438409328460693,10.520047187805176,35.950408935546875,,,-0.09746107459068297,,,59.58572006225586,
2000-02-14,,,1.4404256343841553,,,,,,0.3803318440914154,10.351110458374023,54.72857666015625,,281.48297119140625,35.953086853027344,1.278966784477234,,,,7.765976428985597,,,18.7109432220459,136.62896728515622,,,5.546244144439697,0.029383808374404907,0.0009727088036015631,,,,8.592845916748049,,,,0.09052789211273192,,22.828691482543945,1.1935945749282837,,2.2617688179016118,9.779457092285156,34.527286529541016,,,-0.09149868786334993,,,64.35303497314453,
2000-02-15,,,1.3518129587173462,,,,,,0.3596439659595489,9.792037963867188,54.69770812988281,,279.14700317382807,33.688858032226555,1.2946385145187378,,,,7.571369647979736,,,18.20060920715332,136.72998046875,,,5.143646717071533,0.029159296303987507,0.0010498461779206991,,,,7.905470371246338,,,,0.08500891923904419,,22.32621192932129,1.136734127998352,,2.17366361618042,10.275264739990234,33.78361129760742,,,-0.09149868786334993,,,69.5010986328125,
2000-02-16,,,1.444196701049805,,,,,,0.3565649092197418,10.112793922424316,55.31267929077149,,285.005859375,31.218807220458984,1.3013458251953125,,,,8.178476333618164,,,18.13763999938965,137.26750183105472,,,5.1829376220703125,0.029274797067046162,0.001040144357830286,,,,7.27329683303833,,,,0.08899858593940735,,22.57257652282715,1.1192723512649536,,2.1933455467224117,10.216371536254883,34.706775665283196,,,-0.09324704110622406,,,75.061279296875,
2000-02-17,,,1.4140304327011108,,,,,,0.3540796637535095,10.14726448059082,59.73389434814453,,307.8096618652344,31.90493392944336,1.4054118394851685,,,,8.329838752746582,,,17.90744400024414,138.21784973144528,,,5.317434310913086,0.029582735151052475,0.0010744605679064991,,,,6.958526611328125,,,,0.08918996155261992,,22.987552642822266,1.1192723512649536,,2.368851661682129,10.309349060058594,34.83498001098633,,,-0.09858183562755583,,,81.06654357910156,
2000-02-18,,,1.329188585281372,,,,,,0.32582852244377136,9.998128890991213,57.041282653808594,,332.4418029785156,31.493261337280273,1.5184301137924194,,,,8.070362091064451,,,17.301532745361328,149.2625732421875,,,5.09348201751709,0.028209730982780457,0.0009980035247281194,,,,6.51889181137085,,,,0.08756518363952638,,22.65688133239746,1.0794278383255005,,2.558375835418701,9.556341171264648,34.15543365478516,,,-0.09571269154548644,,,87.55216217041016,
2000-02-21,,,1.3555837869644165,,,,,,0.3175640106201172,9.977896690368652,55.40527725219727,,325.1050109863281,31.424644470214844,1.6403872966766355,,,,7.855795860290527,,,17.33738136291504,161.20419311523438,,,5.2949299812316895,0.027452779933810238,0.0010221012635156512,,,,6.673977851867676,,,,0.08567763864994049,,22.410476684570312,1.0933071374893188,,2.7630934715271,10.321739196777344,34.142650604248054,,,-0.09544374793767928,,,94.0152816772461,
2000-02-22,,,1.3046790361404421,,,,,,0.2921765446662903,9.854240417480467,53.50809860229492,,304.3892517089844,30.635597229003906,1.7724307775497437,,,,7.237046241760254,,,17.149517059326172,174.10198974609375,,,5.075669288635254,0.026483960449695587,0.0009818380931392312,,,,6.77386474609375,,,,0.08376646041870117,,21.677865982055664,1.0615197420120241,,2.860549211502075,11.14906406402588,33.65542221069336,,,-0.09616103768348694,,,86.49412536621094,
2000-02-23,,,1.2707419395446775,,,,,,0.2856945395469665,9.97714900970459,54.29641342163086,,328.7420654296875,29.572099685668945,1.873143434524536,,,,7.300250053405763,,,16.945409774780273,170.81741333007812,,,4.758068084716797,0.02738210372626781,0.0009033484384417533,,,,6.765328407287598,,,,0.08362279832363129,,21.382854461669922,1.047863245010376,,2.7653450965881348,10.414684295654297,33.01438140869141,,,-0.0972817838191986,,,79.57498168945312,
2000-02-24,,,1.3706668615341189,,,,,,0.291797935962677,9.92393684387207,54.59085083007813,,324.2165222167969,27.95969581604004,1.723196268081665,,,,7.551411628723144,,,16.88894271850586,183.34109497070312,,,4.800433158874512,0.03386832773685455,0.0008789924322627486,,,,6.752836227416992,,,,0.08209395408630371,,21.83344078063965,1.0895016193389893,,2.9599382877349854,10.55102825164795,33.052833557128906,,,-0.09598171710968018,,,73.20936584472656,
2000-02-25,,,1.4762476682662964,,,,,,0.2917449176311493,9.620417594909668,53.88800811767578,,321.3854675292969,27.95969581604004,1.5855675935745241,,,,7.551411628723144,,,16.585990905761722,186.5782165527344,,,4.640457630157472,0.03338101133704185,0.0008450372843071817,,,,6.520858287811278,,,,0.07805611938238144,,21.305065155029297,1.0789769887924194,,2.85012149810791,11.334986686706545,32.950252532958984,,,-0.09199181199073793,,,67.35265350341797,
2000-02-28,,,1.496986985206604,,,,,,0.3149711787700653,9.53048610687256,56.770591735839844,,344.9951171875,29.9151668548584,1.559834122657776,,,,7.569706439971924,,,17.15605354309082,181.48797607421875,,,4.39390230178833,0.035226188600063324,0.000838104635477066,,,,6.706173419952393,,,,0.08431608229875565,,21.596797943115234,1.0989012718200684,,3.0779454708099365,11.220341682434082,33.52722549438477,,,-0.09230560809373856,,,68.58821868896484,
2000-02-29,,,1.3800938129425049,,,,,,0.2963353991508484,9.165513038635254,54.58846664428711,,320.3117370605469,28.19984245300293,1.466951847076416,,,,7.21209716796875,,,16.440481185913086,170.1224822998047,,,4.5331573486328125,0.035401985049247735,0.0007790147792547941,,,,6.33685827255249,,,,0.07991956174373628,,20.154197692871094,1.024133324623108,,2.8512952327728267,10.324840545654297,30.91171455383301,,,-0.090646892786026,,,64.8843994140625,
2000-03-01,,,1.4894454479217532,,,,,,0.298117995262146,8.432573318481445,50.22186660766602,,315.5481262207031,29.12611961364746,1.5262596607208252,,,,7.78926420211792,,,15.78573226928711,177.63607788085938,,,4.895803928375244,0.035449903458356864,0.0007862100610509515,,,,6.051665306091309,,,,0.08242855221033096,,20.539989471435547,1.0574913024902344,,2.641605854034424,9.767069816589355,29.68086814880371,,,-0.0911400094628334,,,70.05861663818361,
2000-03-02,,,1.408374309539795,,,,,,0.27786165475845337,7.758087635040282,46.20430374145508,,290.5025939941406,28.57721328735352,1.4244372844696045,,,,8.413004875183105,,,15.587027549743652,167.36651611328125,,,5.28749418258667,0.032614171504974365,0.0007558037177659571,,,,5.568658351898193,,,,0.07657496631145477,,18.915822982788086,1.0118246078491209,,2.6759557723999023,9.097756385803224,29.56550216674805,,,-0.08625350892543793,,,73.50484466552734,
2000-03-03,,,1.334844708442688,,,,,,0.2694350481033325,7.563235759735107,42.50967788696289,,267.26492309570307,28.30276107788086,1.356177806854248,,,,9.086642265319824,,,14.791109085083008,154.0498504638672,,,5.710482120513916,0.03034570813179016,0.0007044349331408738,,,,5.143489360809326,,,,0.07420963793992996,,17.405187606811527,0.9321305751800536,,2.4618735313415527,8.372657775878906,27.29616928100586,,,-0.0801566019654274,,,67.62487030029297,
2000-03-06,,,1.3178763389587402,,,,,,0.24793684482574466,7.124069690704347,44.148040771484375,,271.44989013671875,26.038537979125977,1.342750072479248,,,,8.85045337677002,,,14.56525707244873,146.8986053466797,,,6.167338848114014,0.02850839123129845,0.0007608119049109519,,,,5.28937578201294,,,,0.07516524195671083,,16.465068817138672,0.9495927095413208,,2.2649731636047363,8.598877906799316,26.37301826477051,,,-0.07854270190000534,,,68.04247283935547,
2000-03-07,,,1.2613149881362915,,,,,,0.2281123548746109,7.03488826751709,43.91297149658203,,292.82781982421875,23.98016166687012,1.2800889015197754,,,,8.589311599731445,,,13.40017318725586,147.45098876953125,,,6.660745143890381,0.02761388197541237,0.0008142180158756673,,,,4.866824150085449,,,,0.07193976640701294,,15.709711074829102,0.9289990067481996,,2.164672374725342,8.186733245849611,24.91143798828125,,,-0.07639084756374359,,,63.47624969482422,
2000-03-08,,,1.1613903045654297,,,,,,0.21163764595985413,7.335410118103027,44.04119873046875,,271.7391357421875,22.19622230529785,1.3740811347961426,,,,9.050050735473633,,,13.059226036071776,148.03305053710938,,,6.3587751388549805,0.02688692510128021,0.0008423291146755219,,,,4.600676536560059,,,,0.0704345554113388,,15.103496551513672,0.8571392297744751,,2.279482364654541,7.901652336120605,23.372913360595703,,,-0.07172850519418716,,,66.3082275390625,
2000-03-09,,,1.0690072774887085,,,,,,0.2137986719608307,7.48904275894165,42.80648040771485,,249.9999847412109,21.37286949157715,1.4624762535095217,,,,8.968547821044922,,,14.06362247467041,153.1198272705078,,,6.12306022644043,0.027781624346971512,0.0008643901092000307,,,,4.2326741218566895,,,,0.07358818501234055,,14.996522903442385,0.8009526133537292,,2.2917554378509517,8.53377628326416,24.629375457763672,,,-0.06639368087053299,,,63.09080123901367,
2000-03-10,,,1.0746629238128662,,,,,,0.21460890769958496,7.286696434020996,46.23280715942383,,269.9620361328125,21.37286949157715,1.4624762535095217,,,,8.454585075378418,,,13.955035209655762,150.60830688476562,,,6.022993564605713,0.027422169223427773,0.0008734630537219347,,,,4.571771144866943,,,,0.06914438307285309,,14.059640884399414,0.7628968954086304,,2.2650952339172363,8.019406318664549,23.56523323059082,,,-0.06495912373065947,,,62.19256591796875,
2000-03-13,,,1.0426117181777954,,,,,,0.2148241102695465,7.674150943756103,49.93218231201172,,291.5664367675781,20.99550437927246,1.4490482807159424,,,,8.98019027709961,,,13.727011680603027,160.58428955078125,,,5.541187763214111,0.02655144035816193,0.0008647513459436594,,,,4.937798500061035,,,,0.06713728606700897,,13.174642562866213,0.7358118295669556,,2.342794895172119,7.458527565002441,23.167755126953125,,,-0.06679717451334,,,57.21761703491211,
2000-03-14,,,1.1236828565597534,,,,,,0.2299492657184601,7.7933106422424325,53.92837524414063,,314.8968200683594,20.309377670288086,1.453524470329285,,,,8.828828811645508,,,13.3035249710083,170.0789794921875,,,5.097912311553955,0.026655346155166626,0.000895993085578084,,,,5.091568946838379,,,,0.06880978494882584,,14.21202564239502,0.7946840524673462,,2.5303022861480717,8.056596755981445,25.026813507080078,,,-0.07217681407928468,,,52.64065933227539,
2000-03-15,,,1.1236828565597534,,,,,,0.2415624260902405,8.095329284667969,54.63121795654297,,324.50579833984375,21.956085205078125,1.4501700401306152,,,,8.644204139709473,,,14.31009006500244,183.68511962890625,,,5.146355628967285,0.02794936671853065,0.0008883799309842287,,,,4.684803009033203,,,,0.07313447445631027,,15.349859237670898,0.8349795341491699,,2.617300748825073,8.378866195678711,27.03972625732422,,,-0.07795991003513336,,,48.42925262451172,
2000-03-16,,,1.1444222927093506,,,,,,0.2408611476421356,8.148540496826174,50.49255752563477,,298.758544921875,23.74001121520996,1.453524470329285,,,,8.5477294921875,,,15.210260391235352,185.89389038085938,,,4.73463773727417,0.027046618983149532,0.0008194844122044742,,,,4.310229301452637,,,,0.07103190571069717,,15.22669792175293,0.8940752148628235,,2.6728997230529785,9.010988235473633,27.96283721923828,,,-0.0815911740064621,,,45.07061004638672,
2000-03-21,,,1.191556096076965,,,,,,0.25971195101737976,8.166523933410645,53.907005310058594,,322.5741271972656,25.661170959472656,1.343872308731079,,,,8.509476661682129,,,14.70859432220459,180.3067169189453,,,5.1134419441223145,0.02663138322532177,0.0007563764811493456,,,,4.605943202972412,,,,0.0662294328212738,,15.42444896697998,0.9531750679016112,,2.802513837814331,9.268189430236816,27.82180976867676,,,-0.08105320483446121,,,41.6269760131836,
2000-03-22,,,1.2028684616088867,,,,,,0.2759714722633362,8.59220027923584,55.46226501464844,,348.38421630859375,27.71955490112305,,,,,8.687447547912598,,,14.508794784545898,173.00161743164062,,,5.521889686584473,0.02876412309706211,0.0007723352173343301,,,,4.8523688316345215,,,,0.0686424970626831,,15.781023025512695,0.9495927095413208,,2.578368186950684,9.08226490020752,28.09108924865723,,,-0.08625350892543793,,,44.957130432128906,
2000-03-23,,,1.174587965011597,,,,,,0.2832092642784119,8.685131072998049,55.33166122436523,,332.3179016113281,28.68013000488281,,,,,9.327820777893066,,,15.060418128967285,168.3323974609375,,,5.299755573272705,0.030944794416427605,0.0007350996020250022,,,,4.4646525382995605,,,,0.06857068836688995,,15.622203826904295,0.8972114324569702,,2.5439791679382324,8.440829277038574,26.73204040527344,,,-0.08795707672834396,,,48.553977966308594,
2000-03-24,,,1.151963472366333,,,,,,0.2648977041244507,8.982653617858887,53.09970092773438,,341.2862854003906,27.856773376464844,,,,,9.094958305358887,,,16.087593078613278,166.5858154296875,,,5.588573932647705,0.03249435871839523,0.0007524664397351444,,,,4.3404459953308105,,,,0.06945488601922989,,15.599504470825195,0.8831089735031128,,2.572223663330078,8.381937980651855,27.14230918884277,,,-0.08472929894924164,,,52.43851852416992,
2000-03-27,,,1.1689318418502808,,,,,,0.2439931631088257,9.541726112365724,50.54717254638672,,355.8332214355469,28.50859069824219,,,,,9.038406372070312,,,16.15275764465332,159.69187927246094,,,5.353092670440674,0.030481426045298576,0.0007515278412029147,,,,4.463989734649658,,,,0.06656400859355928,,16.847583770751953,0.8645273447036743,,2.367884635925293,8.388145446777344,26.66791534423828,,,-0.07943931967020035,,,56.63369750976562,
2000-03-28,,,1.2443467378616333,,,,,,0.2635481655597687,9.436808586120604,48.79956817626953,,327.3682861328125,27.92539405822754,,,,,9.15151309967041,,,16.07021713256836,159.8862762451172,,,5.136343002319336,0.03066508658230305,0.0007321799057535827,,,,4.585566520690918,,,,0.06584710627794266,,18.196163177490234,0.8969836831092834,,2.1812524795532227,8.273502349853517,27.2705078125,,,-0.07930482178926468,,,59.99077606201172,
