Date,High,Low,Open,Close,Volume,Adj Close
2002-07-01,39.138099670410156,38.48149871826172,38.847999572753906,38.878501892089844,4031529.0,30.306241989135742
2002-07-02,40.11539840698242,38.54249954223633,38.725799560546875,39.214500427246094,14152322.0,30.568159103393555
2002-07-03,39.764198303222656,38.86320114135742,39.03120040893555,39.56570053100586,8456845.0,30.84192657470703
2002-07-04,40.833099365234375,39.30609893798828,39.87110137939453,39.535099029541016,12745157.0,30.81808090209961
2002-07-05,40.00849914550781,39.015899658203125,40.00849914550781,39.351898193359375,6445895.0,30.675262451171875
2002-07-08,40.039100646972656,38.40510177612305,39.73360061645508,38.618900299072266,8225227.0,30.1038761138916
2002-07-09,39.15340042114258,37.88589859008789,38.2677001953125,37.977500915527344,10865999.0,29.603897094726562
2002-07-10,38.588401794433594,37.412498474121094,38.14550018310547,37.580501556396484,8238269.0,29.29444122314453
2002-07-11,38.14550018310547,36.86280059814453,37.412498474121094,37.85540008544922,12711851.0,29.508724212646484
2002-07-12,38.55780029296875,37.45840072631836,38.328800201416016,37.74850082397461,7378410.0,29.425395965576172
2002-07-15,37.8400993347168,35.290000915527344,37.824798583984375,35.7327995300293,12436803.0,27.854135513305664
2002-07-16,37.717899322509766,35.03030014038086,35.48849868774414,37.18349838256836,20568293.0,28.984970092773438
2002-07-17,37.1682014465332,36.08399963378906,36.8932991027832,36.6338005065918,9150981.0,28.556474685668945
2002-07-18,37.38199996948242,35.64120101928711,37.25979995727539,36.114601135253906,18480280.0,28.151752471923828
2002-07-19,37.45840072631836,36.236698150634766,36.236698150634766,36.511600494384766,14291424.0,28.461217880249023
2002-07-22,35.97710037231445,32.770301818847656,35.80910110473633,33.45750045776367,13678966.0,26.080507278442383
2002-07-23,34.75550079345703,32.23590087890625,33.54909896850586,34.46540069580078,15143604.0,26.86618423461914
2002-07-24,33.900299072265625,32.2510986328125,33.900299072265625,33.106300354003906,10235892.0,25.806747436523438
2002-07-25,35.091400146484375,33.06050109863281,34.297401428222656,33.51860046386719,7693444.0,26.128141403198242
